"","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"353",353,19.5499992370605,6.80000019073486,0.902000069618225,15.5,23.0499992370605,15.5500001907349,7.5,19.4500007629395,19.4500007629395,19.75,19.3500003814697,3168.30004882812,396.299987792969,152.199996948242,31.7000007629395,1037.5,534.5,988.200012207031,753.5
"354",354,17.5499992370605,7.80000019073486,0.798999965190887,26.6000003814697,21.9500007629395,12.25,9.69999980926514,17.5499992370605,17.75,17.75,17.1499996185303,3143,375.399993896484,140,29.7999992370605,1008.20001220703,501.299987792969,727.900024414062,795.400024414062
"355",355,19.75,9.10000038146973,0.827000021934509,17.1000003814697,25.4500007629395,14.4499998092651,11,19.8500003814697,19.6499996185303,19.8500003814697,19.4500007629395,1878.59997558594,236.399993896484,61,33.5,596.799987792969,241.800003051758,545.599975585938,502.5
"356",356,15.75,8.80000019073486,0.810000061988831,24.7000007629395,21.4500007629395,10.6499996185303,10.8000001907349,15.9499998092651,15.4499998092651,15.9499998092651,15.4499998092651,2731.5,344.299987792969,95.0999984741211,32.7999992370605,865.400024414062,370.899993896484,865.400024414062,736.400024414062
"357",357,20.25,7.30000019073486,0.894999980926514,18.2999992370605,24.3500003814697,16.25,8.10000038146973,19.9500007629395,20.3500003814697,20.4500007629395,19.9500007629395,2532.10009765625,343.899993896484,117.199996948242,33.7999992370605,885.200012207031,410,700.700012207031,885.200012207031
"358",358,18.4500007629395,7.19999980926514,0.877000033855438,15,22.4500007629395,14.25,8.19999980926514,18.25,18.5499992370605,18.6499996185303,18.25,2978.89990234375,365.700012207031,144.800003051758,32.5999984741211,965.5,482.399993896484,947.400024414062,949.5
"359",359,15.25,7.40000009536743,0.831999957561493,15,20.0499992370605,11.1499996185303,8.89999961853027,15.25,15.1499996185303,15.4499998092651,15.1499996185303,1159.90002441406,155,34.0999984741211,41.2000007629395,419.100006103516,126.900001525879,368.899993896484,126.900001525879
"360",360,17.25,7.5,0.787999987602234,60.0999984741211,22.1499996185303,12.6499996185303,9.5,16.6499996185303,17.6499996185303,17.9500007629395,16.3500003814697,4297.7998046875,632.900024414062,57,53.7999992370605,1842,316.5,754,1712.59997558594
"361",361,11.0500001907349,6.5,0.782000005245209,57.2999992370605,14.9499998092651,6.65000009536743,8.30000019073486,11.4499998092651,10.25,11.5500001907349,10.1499996185303,2455,311.100006103516,82.9000015258789,35.7999992370605,852.200012207031,331.600006103516,701.599975585938,341.399993896484
"362",362,15.9499998092651,8.19999980926514,0.88100004196167,24.1000003814697,20.4500007629395,11.1499996185303,9.30000019073486,15.9499998092651,15.75,16.25,15.6499996185303,2727.60009765625,356.799987792969,108.199996948242,37.5,921.700012207031,399.899993896484,878.099975585938,426.100006103516
