"","x","y","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"4993",-73.0959726498,3.86236073570001,4993,26.0499992370605,7.80000019073486,0.685999989509583,102.199996948242,32.75,21.4500007629395,11.3000001907349,25.4500007629395,27.25,27.5499992370605,24.8500003814697,3915.60009765625,559.200012207031,39,51.7000007629395,1550.40002441406,254.199996948242,348.299987792969,1372
"4994",-71.8543059881,-0.820972578899992,4994,25.25,6.59999990463257,0.798999965190887,52.9000015258789,29.9500007629395,21.75,8.19999980926514,24.8500003814697,25.6499996185303,25.75,24.4500007629395,3564.60009765625,411,231.300003051758,20,1171.5,740.799987792969,796.5,932.599975585938
"4995",-70.3209726609,-1.75430590849999,4995,25.1499996185303,6.69999980926514,0.782999992370605,45.2000007629395,29.9500007629395,21.4500007629395,8.5,25.25,25.1499996185303,25.5499992370605,24.4500007629395,3743.30004882812,412.600006103516,217.199996948242,18.5,1172.5,717.900024414062,858.599975585938,833.599975585938
"4996",-74.3709726447,10.8040273746,4996,27.25,4.30000019073486,0.773000001907349,39.2999992370605,29.75,24.25,5.5,27.1499996185303,27.1499996185303,27.6499996185303,26.6499996185303,1330.69995117188,253.600006103516,5.09999990463257,71.1999969482422,618.200012207031,27.2000007629395,411.299987792969,429.399993896484
"4997",-72.4876393189,7.41236072150001,4997,13.3500003814697,7.09999990463257,0.767000019550323,41.2999992370605,17.5499992370605,8.25,9.30000019073486,13.5500001907349,12.8500003814697,13.8500003814697,12.8500003814697,1971.90002441406,233.399993896484,53.5,38.4000015258789,670.700012207031,218.399993896484,645,218.399993896484
"4998",-75.9209726385,2.14569407590001,4998,12.3500003814697,7.90000009536743,0.791000008583069,62.2999992370605,16.9500007629395,6.94999980926514,10,12.6499996185303,11.5500001907349,12.8500003814697,11.3500003814697,2303.30004882812,259.600006103516,97.4000015258789,28.1000003814697,752.599975585938,365,685.799987792969,421.799987792969
"4999",-70.3126393276,3.10402740540001,4999,25.1499996185303,6.59999990463257,0.74099999666214,64.5999984741211,30.6499996185303,21.75,8.89999961853027,24.3500003814697,25.8500003814697,26.0499992370605,24.25,2890,376.899993896484,77,40.7999992370605,1104.69995117188,329.899993896484,361,1025.19995117188
"5000",-71.5959726558,1.07902741350001,5000,24.4500007629395,6.80000019073486,0.776000022888184,60.0999984741211,29.75,21.0499992370605,8.69999980926514,23.6499996185303,25.0499992370605,25.1499996185303,23.5499992370605,3143.89990234375,375.200012207031,134.800003051758,28.3999996185303,1079.90002441406,497.200012207031,566.700012207031,964.700012207031
"5001",-76.9293059678,2.21236074230001,5001,23.1499996185303,7.40000009536743,0.809000015258789,33.7000007629395,28.0499992370605,18.9500007629395,9.10000038146973,22.75,23.5499992370605,23.5499992370605,22.75,1993.5,315,38.0999984741211,53.4000015258789,847.099975585938,136.399993896484,136.399993896484,847.099975585938
"5002",-73.0876393165,0.287360750000008,5002,24.3500003814697,6.80000019073486,0.761000037193298,64.5999984741211,29.6499996185303,20.75,8.89999961853027,23.9500007629395,25.0499992370605,25.0499992370605,23.3500003814697,3564.19995117188,426,132.800003051758,29.3999996185303,1242.90002441406,551.299987792969,612.5,1081.30004882812
"5003",-76.3293059702,7.29569405530001,5003,18.0499992370605,5.5,0.831000030040741,23.2999992370605,21.0499992370605,14.4499998092651,6.59999990463257,18.1499996185303,17.9500007629395,18.3500003814697,17.75,5882.7998046875,713.099975585938,190.199996948242,37.2000007629395,2022.59997558594,645.799987792969,1452.80004882812,1488.30004882812
"5004",-71.4876393229,4.22069406760001,5004,25.6499996185303,7.19999980926514,0.669000029563904,97.5999984741211,32.3499984741211,21.6499996185303,10.6999998092651,24.6499996185303,26.75,27.1499996185303,24.5499992370605,2506.19995117188,375.399993896484,23.7000007629395,54,1040.19995117188,156,197,954.099975585938
"5005",-77.7793059644,1.16236074650001,5005,8.25,5.90000009536743,0.860000014305115,25.2999992370605,12.0500001907349,5.15000009536743,6.90000009536743,7.94999980926514,8.44999980926514,8.55000019073486,7.94999980926514,2666.19995117188,314.200012207031,102.800003051758,31.6000003814697,858.200012207031,373.200012207031,745,800.599975585938
"5006",-72.0626393206,-2.28763923969999,5006,25.1499996185303,6.09999990463257,0.791000008583069,44.5999984741211,29.4500007629395,21.75,7.69999980926514,25.3500003814697,24.75,25.5499992370605,24.4500007629395,3662.30004882812,397.299987792969,215,15.6999998092651,1104.09997558594,736.5,895.099975585938,797.700012207031
"5007",-68.4959726682,3.00402740580001,5007,25.1499996185303,6.19999980926514,0.780000030994415,48.7999992370605,29.8500003814697,21.8500003814697,8,24.5499992370605,25.5499992370605,25.6499996185303,24.4500007629395,3242.19995117188,435.100006103516,128.100006103516,39.9000015258789,1276.19995117188,445.399993896484,458.200012207031,1192.80004882812
"5008",-68.8293060002,3.16236073850001,5008,24.9500007629395,6.69999980926514,0.787000000476837,49.7000007629395,30.0499992370605,21.5499992370605,8.5,24.3500003814697,25.3500003814697,25.5499992370605,24.25,3202.69995117188,424,119.199996948242,39.4000015258789,1249.30004882812,431,444.600006103516,1166.30004882812
"5009",-75.54597264,4.64569406590001,5009,16.25,7.19999980926514,0.893999934196472,18.7000007629395,20.1499996185303,12.1499996185303,8,16.25,16.0499992370605,16.5499992370605,16.0499992370605,3073.39990234375,376.700012207031,168.300003051758,28.7999992370605,1000.09997558594,584.799987792969,910.299987792969,584.799987792969
"5010",-73.462639315,4.92069406480001,5010,14.0500001907349,7.59999990463257,0.809000015258789,54.7000007629395,18.75,9.35000038146973,9.39999961853027,13.5500001907349,14.25,14.6499996185303,13.25,2517.89990234375,369.5,36.0999984741211,53.2000007629395,1075.5,194.100006103516,467,1013.90002441406
"5011",-76.1459726376,6.88736072360001,5011,22.0499992370605,6.40000009536743,0.877000033855438,23,25.4500007629395,18.1499996185303,7.30000019073486,22.25,22.0499992370605,22.3500003814697,21.8500003814697,2148,271.600006103516,72.1999969482422,34.5,695.200012207031,266.600006103516,688.200012207031,666.900024414062
"5012",-76.8376393015,1.01236074710001,5012,16.4500007629395,6.40000009536743,0.792999982833862,59.9000015258789,20.25,12.1499996185303,8.10000038146973,15.75,16.25,16.8500003814697,15.4499998092651,5225.7001953125,589.799987792969,309.5,20.7999992370605,1705.69995117188,1057.09997558594,1313,1522.5
"5013",-68.8043060003,5.10402739740001,5013,26.1499996185303,7,0.662999987602234,102.300003051758,32.6500015258789,22.1499996185303,10.5,25.0499992370605,27.25,27.75,24.9500007629395,2828.89990234375,421,32.7999992370605,55.0999984741211,1210,201.800003051758,216.699996948242,1174.80004882812
"5014",-69.9209726625,2.44569407470001,5014,24.75,6.90000009536743,0.788999974727631,52.5999984741211,30.0499992370605,21.3500003814697,8.69999980926514,24.1499996185303,25.25,25.3500003814697,23.9500007629395,3199.80004882812,398.700012207031,129.5,34.4000015258789,1176.5,458.799987792969,488.100006103516,1099.30004882812
"5015",-75.1126393084,2.61236074070001,5015,11.25,7.40000009536743,0.844999969005585,37.7000007629395,15.6499996185303,6.84999990463257,8.80000019073486,11.3500003814697,10.8500003814697,11.5500001907349,10.6499996185303,2509.60009765625,313.899993896484,101.400001525879,33.9000015258789,824,362.200012207031,763.400024414062,381.899993896484
"5016",-73.9543059797,9.42902738010001,5016,27.6499996185303,7.90000009536743,0.679000020027161,84.1999969482422,34.75,23.1499996185303,11.6000003814697,26.6499996185303,28.4500007629395,28.9500007629395,26.6499996185303,1858.90002441406,292.799987792969,19.3999996185303,54,741.700012207031,119.5,141.899993896484,741.700012207031
"5017",-73.4959726482,0.895694080900009,5017,24.5499992370605,7.09999990463257,0.726999998092651,73.9000015258789,30.3500003814697,20.6499996185303,9.69999980926514,23.6499996185303,25.4500007629395,25.4500007629395,23.4500007629395,2901.39990234375,381.700012207031,74.3000030517578,39.2999992370605,1089.90002441406,343.899993896484,428.100006103516,980.5
"5018",-75.1793059748,5.74569406150001,5018,16.5499992370605,8.89999961853027,0.76199996471405,43.0999984741211,22.9500007629395,11.25,11.6999998092651,16.3500003814697,16.25,17.1499996185303,16.0499992370605,3853.80004882812,450.799987792969,186.300003051758,27.7999992370605,1232.19995117188,660,793.700012207031,1089.59997558594
"5019",-73.6876393141,6.93736072340001,5019,26.5499992370605,6.40000009536743,0.824999988079071,35,30.5499992370605,22.8500003814697,7.69999980926514,26.0499992370605,26.5499992370605,26.9500007629395,26.0499992370605,2849.5,376.299987792969,75.3000030517578,36,986.200012207031,350.899993896484,610,816.5
"5020",-74.8626393094,3.81236073590001,5020,25.8500003814697,7.80000019073486,0.790000021457672,46.2000007629395,31.0499992370605,21.1499996185303,9.89999961853027,25.25,26.25,26.4500007629395,25.25,2317.10009765625,330.200012207031,59.5,47.2999992370605,851.400024414062,224.300003051758,258.5,851.400024414062
"5021",-74.7543059765,6.62902739130001,5021,21.9500007629395,8.60000038146973,0.831000030040741,37.2999992370605,27.6499996185303,17.3500003814697,10.3000001907349,21.9500007629395,21.75,22.4500007629395,21.4500007629395,3405.60009765625,438.600006103516,77.3000030517578,41.9000015258789,1210.59997558594,333.700012207031,997.299987792969,822.400024414062
"5022",-76.212639304,5.02902739770001,5022,22.25,4.90000009536743,0.843000054359436,21.5,25.1499996185303,19.3500003814697,5.80000019073486,22.5499992370605,22.25,22.5499992370605,21.9500007629395,5086.7998046875,500.100006103516,336.600006103516,11.3999996185303,1397.30004882812,1091.30004882812,1397.30004882812,1365
"5023",-69.9043059959,-3.00430590349999,5023,25.4500007629395,6.69999980926514,0.784000039100647,42.7000007629395,30.1499996185303,21.6499996185303,8.5,25.6499996185303,25.0499992370605,25.8500003814697,24.75,3305.60009765625,356.600006103516,179.5,21.7999992370605,1020.5,574.299987792969,833.200012207031,618
"5024",-71.1376393243,-0.379305913999991,5024,24.75,6.80000019073486,0.800000011920929,49.2000007629395,29.75,21.25,8.5,24.5499992370605,25.1499996185303,25.25,24.0499992370605,3739.60009765625,435.100006103516,250.300003051758,20.7000007629395,1243.69995117188,783,838.700012207031,986
"5025",-68.0959726698,3.55402740360001,5025,25.25,6.59999990463257,0.791000008583069,51.7999992370605,30.25,21.8500003814697,8.39999961853027,24.6499996185303,25.6499996185303,25.8500003814697,24.4500007629395,3380.69995117188,489.5,109.800003051758,47.0999984741211,1409.59997558594,390.700012207031,403.200012207031,1357
"5026",-73.1626393162,-1.72097257529999,5026,24.8500003814697,6.5,0.78600001335144,51.2000007629395,29.6499996185303,21.3500003814697,8.30000019073486,25.0499992370605,24.75,25.3500003814697,24.0499992370605,3167.60009765625,345.200012207031,201.899993896484,17.2999992370605,985.599975585938,688.299987792969,727.200012207031,776.799987792969
"5027",-70.462639327,0.604027415400008,5027,24.3500003814697,6.80000019073486,0.813000023365021,48.4000015258789,29.25,20.8500003814697,8.39999961853027,23.6499996185303,24.75,24.75,23.5499992370605,3433.30004882812,394,206.600006103516,22.3999996185303,1134.80004882812,661,719.400024414062,1007.59997558594
"5028",-74.7626393098,0.0790274175000079,5028,24.9500007629395,6.09999990463257,0.730000019073486,71.0999984741211,29.6499996185303,21.3500003814697,8.30000019073486,24.0499992370605,25.75,25.75,23.9500007629395,3149.89990234375,407.5,120.099998474121,31.5,1109.90002441406,461.100006103516,461.100006103516,1000.20001220703
"5029",-70.0543059953,-1.51263924279999,5029,25.5499992370605,5.80000019073486,0.754000008106232,46.5999984741211,29.8500003814697,22.1499996185303,7.69999980926514,25.5499992370605,25.6499996185303,25.9500007629395,24.8500003814697,3611.89990234375,390.899993896484,219.600006103516,18,1132.5,698.900024414062,818.299987792969,824
"5030",-71.8709726547,-1.64597257559999,5030,24.9500007629395,6.80000019073486,0.805000007152557,47,29.75,21.25,8.5,24.6499996185303,24.8500003814697,25.3500003814697,24.1499996185303,3711.69995117188,411.700012207031,227.399993896484,16.6000003814697,1147.30004882812,774.400024414062,910.400024414062,875.299987792969
"5031",-76.0209726381,2.68736074040001,5031,17.8500003814697,6.80000019073486,0.820999979972839,36.5999984741211,21.75,13.4499998092651,8.30000019073486,18.0499992370605,17.25,18.1499996185303,17.25,2235.69995117188,258.200012207031,87.8000030517578,30.2999992370605,707.5,339.100006103516,687.5,339.100006103516
"5032",-70.7626393258,-1.42930590979999,5032,25.3500003814697,6.30000019073486,0.781000018119812,46.5,29.8500003814697,21.8500003814697,8,25.0499992370605,25.3500003814697,25.75,24.5499992370605,3678.19995117188,410.100006103516,213.800003051758,19.2000007629395,1171.19995117188,715.799987792969,836.299987792969,844.5
"5033",-70.8293059922,-0.329305914199992,5033,24.9500007629395,6.80000019073486,0.802999973297119,49.2000007629395,29.9500007629395,21.4500007629395,8.5,24.75,25.3500003814697,25.4500007629395,24.25,3408.10009765625,396.200012207031,229.399993896484,20.3999996185303,1125.80004882812,717.099975585938,760.200012207031,907.299987792969
"5034",-73.9126393132,10.9373607074,5034,10.5500001907349,6.5,0.791000008583069,45.2000007629395,13.9499998092651,5.75,8.19999980926514,10.6499996185303,10.0500001907349,11.0500001907349,9.94999980926514,4136.7001953125,563.900024414062,43.4000015258789,56.2000007629395,1682.19995117188,198.899993896484,1218.59997558594,284.399993896484
"5035",-72.9293059838,1.67902741110001,5035,24.5499992370605,6.80000019073486,0.717999994754791,75.3000030517578,30.3500003814697,20.9500007629395,9.39999961853027,23.6499996185303,25.4500007629395,25.4500007629395,23.4500007629395,2814.60009765625,373.600006103516,64.6999969482422,40.0999984741211,1057.59997558594,319.799987792969,393.899993896484,954.299987792969
"5036",-75.3959726406,5.48736072920001,5036,14.5500001907349,9.19999980926514,0.811999976634979,22.7000007629395,20.3500003814697,9.05000019073486,11.3000001907349,14.3500003814697,14.4499998092651,14.75,14.25,3640.5,427.100006103516,179.100006103516,26.7000007629395,1141.69995117188,645.299987792969,1104,1060.30004882812
"5037",-75.462639307,10.0623607109,5037,27.3500003814697,4.69999980926514,0.656000018119812,41.2000007629395,31.6499996185303,24.4500007629395,7.19999980926514,27.0499992370605,27.75,27.9500007629395,26.8500003814697,1398.5,214.899993896484,13.6000003814697,57.2999992370605,557.900024414062,56.9000015258789,132.399993896484,444.100006103516
"5038",-72.8626393174,5.02902739770001,5038,20.6499996185303,7,0.735000014305115,80.5999984741211,25.9500007629395,16.4500007629395,9.5,19.8500003814697,21.3500003814697,21.75,19.6499996185303,5373.60009765625,835.099975585938,45.7999992370605,60.2000007629395,2336.60009765625,267.899993896484,356.100006103516,2276.5
"5039",-69.8959726626,5.72902739490001,5039,26.3500003814697,7.09999990463257,0.657000005245209,108.5,33.0499992370605,22.25,10.8000001907349,25.25,27.3500003814697,28.0499992370605,25.1499996185303,2490.60009765625,390.600006103516,19.2999992370605,63,1124.90002441406,112.599998474121,132.300003051758,1079.19995117188
"5040",-71.1793059908,4.69569406570001,5040,25.8500003814697,7.09999990463257,0.669999957084656,101,32.4500007629395,21.8500003814697,10.6000003814697,24.75,26.9500007629395,27.3500003814697,24.6499996185303,2663,415.700012207031,23.7999992370605,56.5,1124.30004882812,147.300003051758,178.199996948242,1065.19995117188
"5041",-74.5376393107,2.64569407390001,5041,21.75,8.10000038146973,0.734000027179718,83,28.0499992370605,17.0499992370605,11,21.25,22.6499996185303,22.8500003814697,20.5499992370605,3562.89990234375,441,88.3000030517578,37.2000007629395,1290.40002441406,405.5,581.900024414062,1026.59997558594
"5042",-73.6793059808,-0.945972578399992,5042,24.8500003814697,6.69999980926514,0.768999993801117,56.2999992370605,29.9500007629395,21.25,8.69999980926514,24.5499992370605,25.4500007629395,25.4500007629395,23.9500007629395,3259.19995117188,371.600006103516,153.699996948242,22.7999992370605,1075.90002441406,608.400024414062,644.299987792969,911.400024414062
"5043",-70.4209726605,1.93736074340001,5043,24.75,7.09999990463257,0.791999995708466,55.2000007629395,30.0499992370605,21.1499996185303,8.89999961853027,24.0499992370605,25.25,25.3500003814697,23.9500007629395,3090.5,362.899993896484,132.399993896484,29.8999996185303,1078.69995117188,465.600006103516,516.400024414062,1006.70001220703
