"","x","y","bio_01","bio_02","bio_12","bio_15","bio_18"
"61",-73.1043059831,0.920694080800009,24.6499996185303,7,3124.89990234375,36.9000015258789,389.5
"62",-74.4209726445,2.47069407460001,24.75,7.80000019073486,3110.69995117188,41.2999992370605,459.700012207031
"63",-71.2209726573,5.44569406270001,26.25,7.09999990463257,2439.10009765625,61.2000007629395,133.300003051758
"64",-74.8959726426,1.27069407940001,24.9500007629395,6.80000019073486,4318.7998046875,37.2000007629395,742.799987792969
"65",-77.1209726337,7.79569405330001,26.6499996185303,6.40000009536743,2476.10009765625,40.5999984741211,333
"66",-76.5043059695,7.08736072280001,22.9500007629395,5,6553.5,30.2000007629395,1636.19995117188
"67",-74.71263931,5.21236073030001,25.8500003814697,9.89999961853027,2094,31.3999996185303,436.5
"68",-73.7626393138,3.94569406870001,24.4500007629395,8.19999980926514,5360.7001953125,44.5999984741211,548.099975585938
"69",-69.3709726647,3.14569407190001,24.8500003814697,6.69999980926514,3139.60009765625,39.4000015258789,418.100006103516
"70",-72.2793059864,4.54569406630001,26.1499996185303,7.40000009536743,3282.19995117188,59.2999992370605,228
"71",-67.2543060065,2.06236074290001,25.3500003814697,6.19999980926514,3525.39990234375,32.0999984741211,605.700012207031
"72",-76.6543059689,7.66236072050001,26.0499992370605,6.40000009536743,3470.10009765625,36.4000015258789,530.099975585938
"73",-74.7626393098,7.06236072290001,23.1499996185303,8.10000038146973,3152.39990234375,43.7999992370605,939.700012207031
"74",-70.54597266,5.55402739560001,26.25,7.09999990463257,2585,61.2999992370605,144.699996948242
"75",-71.6209726557,3.04569407230001,24.9500007629395,6.80000019073486,3018.89990234375,42.7000007629395,359
"76",-68.1626393362,4.41236073350001,25.3500003814697,6.59999990463257,3513,51.2000007629395,373
"77",-73.3459726488,0.462360749300009,24.4500007629395,6.69999980926514,3150.10009765625,33,510.5
"78",-74.2209726453,6.56236072490001,27.0499992370605,7,3840.19995117188,37.5999984741211,1063.30004882812
"79",-69.3709726647,5.65402739520001,26.5499992370605,7.19999980926514,2655,63.2999992370605,133
"80",-68.5709726679,3.51236073710001,25.0499992370605,6.59999990463257,3210.5,42.7999992370605,410.200012207031
"81",-72.9959726502,6.00402739380001,8.44999980926514,9.69999980926514,2456.60009765625,35.4000015258789,826.299987792969
"82",-74.5209726441,0.0206940844000094,24.9500007629395,6.09999990463257,3327.80004882812,32.2000007629395,480.899993896484
"83",-68.3376393355,4.82902739850001,25.75,6.80000019073486,3154.80004882812,56.0999984741211,267.399993896484
"84",-74.4043059779,3.14569407190001,23.75,8.19999980926514,1812.30004882812,39.7000007629395,273.100006103516
"85",-72.9876393169,-1.42930590979999,24.75,6.90000009536743,3344.5,18.7000007629395,733.599975585938
"86",-76.2293059706,1.94569407670001,16.75,7.09999990463257,1633.30004882812,21.2000007629395,406
"87",-67.9709726703,4.77069406540001,25.5499992370605,6.30000019073486,3375.10009765625,59.9000015258789,296.100006103516
"88",-76.8459726348,7.26236072210001,26.3500003814697,6.09999990463257,3529.69995117188,33.7000007629395,548.200012207031
"89",-72.3709726527,0.995694080500009,24.5499992370605,6.90000009536743,2819.89990234375,33.7999992370605,465.299987792969
"90",-77.2209726333,0.67069408180001,16.4500007629395,6.69999980926514,2714.60009765625,25,689.400024414062
"91",-73.6043059811,10.9456940407,12.6499996185303,6.09999990463257,3631.69995117188,56.5,1087.69995117188
"92",-74.6459726436,1.76236074410001,25.0499992370605,7.19999980926514,4411,40.4000015258789,725.5
"93",-72.6709726515,-0.579305913199992,24.0499992370605,6.69999980926514,3671,23.2999992370605,726.299987792969
"94",-73.4209726485,-0.929305911799991,24.5499992370605,6.80000019073486,3424.69995117188,22.5,674.799987792969
"95",-73.1709726495,2.72069407360001,25.0499992370605,7.09999990463257,3244.69995117188,43.4000015258789,385.899993896484
"96",-68.9709726663,4.49569406650001,25.4500007629395,6.69999980926514,3115.19995117188,49.5,284
"97",-70.5626393266,5.15402739720001,26.0499992370605,7,2698.60009765625,58.2000007629395,166.800003051758
"98",-75.5209726401,5.66236072850001,22.8500003814697,9.19999980926514,2299.19995117188,29,526.400024414062
"99",-70.4209726605,3.82069406920001,25.0499992370605,7.09999990463257,2986.39990234375,47.2000007629395,294.799987792969
"100",-72.4543059857,-1.42930590979999,24.8500003814697,6.80000019073486,3543.69995117188,18.3999996185303,797.599975585938
"101",-74.0793059792,0.420694082800008,24.6499996185303,6.5,3241.39990234375,35.0999984741211,432.100006103516
"102",-76.9293059678,2.87902740630001,15.5500001907349,5.30000019073486,6553.5,18.8999996185303,2513.19995117188
"103",-70.9543059917,4.71236073230001,25.75,7.19999980926514,2773.10009765625,54.2999992370605,192.100006103516
"104",-73.3126393156,9.77902737870001,27.75,9.19999980926514,1692.40002441406,54,254.100006103516
"105",-76.5293059694,7.87069405300001,23.8500003814697,6.19999980926514,3394.39990234375,35.0999984741211,873.900024414062
"106",-73.8209726469,2.24569407550001,23.8500003814697,7.19999980926514,2902.39990234375,48,356.5
"107",-70.629305993,1.18736074640001,24.5499992370605,7,3016.10009765625,25.3999996185303,586.299987792969
"108",-72.5959726518,2.79569407330001,25.25,7,2997.39990234375,44.7999992370605,347.100006103516
"109",-70.4126393272,1.47069407860001,24.6499996185303,7.19999980926514,3191.30004882812,25.7999992370605,594.700012207031
"110",-74.9793059756,5.77902739470001,24.75,8.69999980926514,3381.19995117188,34.2000007629395,596.099975585938
"111",-70.8126393256,3.99569406850001,25.25,7.09999990463257,2803.5,48.7999992370605,254
"112",-73.4209726485,-1.43763924309999,24.8500003814697,6.5,3118,18.7999992370605,679.099975585938
"113",-73.1626393162,-1.67097257549999,24.8500003814697,6.5,3235.80004882812,17.6000003814697,736.299987792969
"114",-72.5293059854,0.120694084000009,24.75,7,3009.69995117188,29.3999996185303,532.200012207031
"115",-75.8543059721,3.57902740350001,10.9499998092651,8.5,4219.60009765625,21.2999992370605,1032.09997558594
"116",-67.7709726711,3.21236073830001,25.25,6.90000009536743,3602.5,45.4000015258789,459.299987792969
"117",-72.5293059854,4.39569406690001,26.1499996185303,7.59999990463257,2959.39990234375,58.5,212.199996948242
"118",-71.4459726564,2.92069407280001,24.9500007629395,6.5,2775,41.7000007629395,340.399993896484
"119",-69.5043059975,3.53736073700001,24.9500007629395,6.40000009536743,3078.69995117188,44.4000015258789,353.100006103516
"120",-70.7793059924,-0.995972578199991,24.9500007629395,6.40000009536743,3977,20.2999992370605,967.099975585938
"121",-72.7543059845,2.02902740970001,24.5499992370605,7,3090.89990234375,41.0999984741211,406.5
"122",-76.8043059683,4.62902739930001,25.25,4.90000009536743,6353.60009765625,14.3000001907349,1397.30004882812
"123",-76.3543059701,0.929027414100009,24.8500003814697,7.40000009536743,3863.80004882812,34.0999984741211,693.700012207031
"124",-72.2293059866,-2.15430590689999,25.25,6.5,3556.80004882812,15.8000001907349,908.900024414062
"125",-71.6959726554,1.56236074490001,24.3500003814697,7.09999990463257,3020.19995117188,32.2000007629395,498.899993896484
"126",-78.2543059625,2.52069407440001,25.4500007629395,3.40000009536743,4578.7001953125,19.5,1273.80004882812
"127",-74.0626393126,1.75402741080001,24.8500003814697,7.19999980926514,2669.5,44.7999992370605,358.399993896484
"128",-75.0543059753,7.26236072210001,23.0499992370605,7.59999990463257,4854.10009765625,48.7999992370605,1740.69995117188
"129",-70.462639327,1.12069408000001,24.5499992370605,7,3060.39990234375,24.1000003814697,605.299987792969
"130",-72.0709726539,5.53736072900001,26.1499996185303,8,2426.89990234375,64.9000015258789,140.100006103516
"131",-77.2209726333,3.02902740570001,24.9500007629395,4.09999990463257,6553.5,11.6999998092651,2921.30004882812
"132",-76.1376393043,2.98736073920001,9.75,7.09999990463257,3096.5,35.7999992370605,966.5
"133",-71.7043059887,-2.19597257339999,25.25,6.40000009536743,3436.80004882812,16.6000003814697,835.599975585938
"134",-67.8293060042,5.26236073010001,26.0499992370605,6.59999990463257,2846.10009765625,72.3000030517578,160
"135",-75.0126393088,8.02069405240001,26.9500007629395,6.59999990463257,3179,54.2000007629395,414.899993896484
"136",-76.1959726374,8.61236071670001,26.25,6.90000009536743,1834.80004882812,54,221.899993896484
